"Indikator","Ausprägung","Jahr","Räumliche Gliederung","Indikatorwert","Basiswert 1","Basiswert 2","Basiswert 3","Basiswert 4","Basiswert 5","Name Basiswert 1","Name Basiswert 2","Name Basiswert 3","Name Basiswert 4","Name Basiswert 5"
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2007","18 Untergiesing - Harlaching","26.4","4493","17012","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2007","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","27.9","6440","23082","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2007","20 Hadern","28.6","2748","9606","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2007","21 Pasing - Obermenzing","28.3","4493","15852","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2007","22 Aubing - Lochhausen - Langwied","28.5","1951","6845","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2007","23 Allach - Untermenzing","27.9","1497","5364","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2007","24 Feldmoching - Hasenbergl","29.8","2968","9976","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2007","25 Laim","27.4","4707","17201","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2006","Stadt München","26.9","106309","395696","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2006","01 Altstadt - Lehel","26.5","2208","8337","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2006","02 Ludwigsvorstadt - Isarvorstadt","23.9","4700","19681","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2006","03 Maxvorstadt","22.2","4699","21167","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2006","04 Schwabing - West","26.7","6144","23026","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2006","05 Au - Haidhausen","25.3","5227","20693","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2006","06 Sendling","25.9","3379","13035","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2006","07 Sendling - Westpark","26.5","4148","15677","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2006","08 Schwanthalerhöhe","26.5","2491","9413","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2006","09 Neuhausen - Nymphenburg","26.2","7564","28916","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2006","10 Moosach","28.6","3493","12197","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2006","11 Milbertshofen - Am Hart","27.8","4947","17783","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2006","12 Schwabing - Freimann","25.9","5170","19965","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2006","13 Bogenhausen","28.6","6206","21680","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2006","14 Berg am Laim","28.5","3358","11775","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2006","15 Trudering - Riem","27.1","2967","10959","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2006","16 Ramersdorf - Perlach","30.3","6994","23111","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2006","17 Obergiesing - Fasangarten","25.3","3782","14951","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2006","18 Untergiesing - Harlaching","26.2","4385","16761","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2006","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","27.7","6265","22639","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2006","20 Hadern","28.9","2698","9334","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2006","21 Pasing - Obermenzing","28.5","4515","15872","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2006","22 Aubing - Lochhausen - Langwied","29","1935","6675","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2006","23 Allach - Untermenzing","27.6","1460","5292","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2006","24 Feldmoching - Hasenbergl","30","2936","9778","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2006","25 Laim","27.3","4634","16966","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2005","Stadt München","28.4","123411","435160","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2005","01 Altstadt - Lehel","28.8","2846","9867","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2005","02 Ludwigsvorstadt - Isarvorstadt","26","5846","22464","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2005","03 Maxvorstadt","24.4","6091","24935","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2005","04 Schwabing - West","28.9","7458","25838","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2005","05 Au - Haidhausen","27.2","6236","22970","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2005","06 Sendling","26.8","3776","14101","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2005","07 Sendling - Westpark","27.9","4726","16967","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2005","08 Schwanthalerhöhe","28.7","2983","10403","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2005","09 Neuhausen - Nymphenburg","27.6","8886","32196","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2005","10 Moosach","29.5","3896","13214","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2005","11 Milbertshofen - Am Hart","29.1","5791","19898","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2005","12 Schwabing - Freimann","27.6","6181","22395","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2005","13 Bogenhausen","30.2","7145","23672","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2005","14 Berg am Laim","29.7","3698","12452","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2005","15 Trudering - Riem","27.5","3206","11645","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2005","16 Ramersdorf - Perlach","31.5","7820","24849","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2005","17 Obergiesing - Fasangarten","26.2","4139","15774","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2005","18 Untergiesing - Harlaching","27.4","4975","18164","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2005","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","29.1","7021","24136","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2005","20 Hadern","29.4","3010","10231","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2005","21 Pasing - Obermenzing","30.6","5382","17615","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2005","22 Aubing - Lochhausen - Langwied","30.6","2129","6965","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2005","23 Allach - Untermenzing","28.7","1612","5624","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2005","24 Feldmoching - Hasenbergl","31.3","3264","10428","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2005","25 Laim","28.8","5291","18344","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2004","Stadt München","28.3","123041","435579","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2004","01 Altstadt - Lehel","29.2","2816","9646","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2004","02 Ludwigsvorstadt - Isarvorstadt","25.6","5805","22640","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2004","03 Maxvorstadt","24.4","6068","24839","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2004","04 Schwabing - West","29.3","7504","25579","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2004","05 Au - Haidhausen","27.1","6182","22849","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2004","06 Sendling","26.7","3796","14218","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2004","07 Sendling - Westpark","28.3","4803","17000","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2004","08 Schwanthalerhöhe","28","2910","10397","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2004","09 Neuhausen - Nymphenburg","27.5","8876","32302","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2004","10 Moosach","29.4","3889","13241","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2004","11 Milbertshofen - Am Hart","28.9","5723","19827","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2004","12 Schwabing - Freimann","27.8","6225","22426","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2004","13 Bogenhausen","30.2","7154","23700","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2004","14 Berg am Laim","29.4","3631","12343","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2004","15 Trudering - Riem","26.7","3069","11487","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2004","16 Ramersdorf - Perlach","31.1","7766","24960","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2004","17 Obergiesing - Fasangarten","25.4","4016","15833","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2004","18 Untergiesing - Harlaching","27.1","4967","18324","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2004","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","29.1","7052","24231","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2004","20 Hadern","30","3074","10263","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2004","21 Pasing - Obermenzing","30.3","5432","17923","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2004","22 Aubing - Lochhausen - Langwied","30.6","2193","7171","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2004","23 Allach - Untermenzing","29","1632","5624","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2004","24 Feldmoching - Hasenbergl","30.4","3159","10386","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2004","25 Laim","28.9","5297","18361","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2003","Stadt München","","123123","446195","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2003","01 Altstadt - Lehel","","2851","9772","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2003","02 Ludwigsvorstadt - Isarvorstadt","","5806","23411","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2003","03 Maxvorstadt","","6024","25289","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2003","04 Schwabing - West","","7706","26953","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2003","05 Au - Haidhausen","","6111","23627","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2003","06 Sendling","","3674","14494","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2003","07 Sendling - Westpark","","4865","17411","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2003","08 Schwanthalerhöhe","","2994","10691","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2003","09 Neuhausen - Nymphenburg","","8871","33359","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2003","10 Moosach","","3867","13477","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2003","11 Milbertshofen - Am Hart","","5754","20097","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2003","12 Schwabing - Freimann","","6174","22735","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2003","13 Bogenhausen","","7164","24330","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2003","14 Berg am Laim","","3545","12560","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2003","15 Trudering - Riem","","2940","11156","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2003","16 Ramersdorf - Perlach","","7745","25201","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2003","17 Obergiesing - Fasangarten","","4051","16289","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2003","18 Untergiesing - Harlaching","","4941","18766","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2003","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","","7138","25082","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2003","20 Hadern","","3072","10450","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2003","21 Pasing - Obermenzing","","5447","18070","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2003","22 Aubing - Lochhausen - Langwied","","2251","7375","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2003","23 Allach - Untermenzing","","1602","5639","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2003","24 Feldmoching - Hasenbergl","","3219","10800","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2003","25 Laim","","5307","19142","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2002","Stadt München","27.2","113203","415747","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2002","01 Altstadt - Lehel","28.4","2569","9061","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2002","02 Ludwigsvorstadt - Isarvorstadt","24.3","5251","21652","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2002","03 Maxvorstadt","23.8","5597","23561","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2002","04 Schwabing - West","28.1","7010","24979","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2002","05 Au - Haidhausen","25","5485","21931","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2002","06 Sendling","24.3","3272","13452","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2002","07 Sendling - Westpark","27.7","4490","16214","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2002","08 Schwanthalerhöhe","27","2596","9604","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 45 bis 64 Jahre","2002","09 Neuhausen - Nymphenburg","26.3","8171","31028","","","","Einpersonen- Haushalte 45 bis 64 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
