"Indikator","Ausprägung","Jahr","Räumliche Gliederung","Indikatorwert","Basiswert 1","Basiswert 2","Basiswert 3","Basiswert 4","Basiswert 5","Name Basiswert 1","Name Basiswert 2","Name Basiswert 3","Name Basiswert 4","Name Basiswert 5"
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2011","08 Schwanthalerhöhe","9.8","434","4428","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2011","09 Neuhausen - Nymphenburg","10.1","862","8498","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2011","10 Moosach","14.2","751","5292","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2011","11 Milbertshofen - Am Hart","13.5","1309","9671","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2011","12 Schwabing - Freimann","9.5","575","6073","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2011","13 Bogenhausen","12.9","839","6503","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2011","14 Berg am Laim","13.9","635","4562","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2011","15 Trudering - Riem","17.8","697","3918","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2011","16 Ramersdorf - Perlach","16.8","1874","11190","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2011","17 Obergiesing - Fasangarten","11.5","679","5930","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2011","18 Untergiesing - Harlaching","10.4","498","4810","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2011","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","12.7","883","6940","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2011","20 Hadern","16.4","564","3444","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2011","21 Pasing - Obermenzing","12.5","607","4840","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2011","22 Aubing - Lochhausen - Langwied","19.4","492","2540","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2011","23 Allach - Untermenzing","12.5","225","1807","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2011","24 Feldmoching - Hasenbergl","16.6","855","5164","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2011","25 Laim","11.3","630","5589","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2010","Stadt München","12.4","16175","130844","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2010","01 Altstadt - Lehel","5.7","132","2304","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2010","02 Ludwigsvorstadt - Isarvorstadt","7.2","461","6440","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2010","03 Maxvorstadt","6.2","355","5761","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2010","04 Schwabing - West","7.3","446","6080","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2010","05 Au - Haidhausen","8","466","5833","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2010","06 Sendling","10.9","458","4209","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2010","07 Sendling - Westpark","13.3","690","5186","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2010","08 Schwanthalerhöhe","10.2","444","4343","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2010","09 Neuhausen - Nymphenburg","10.2","803","7842","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2010","10 Moosach","15.2","752","4962","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2010","11 Milbertshofen - Am Hart","14.7","1326","9016","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2010","12 Schwabing - Freimann","9.7","554","5685","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2010","13 Bogenhausen","13.1","798","6090","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2010","14 Berg am Laim","14.3","619","4327","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2010","15 Trudering - Riem","17.8","663","3727","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2010","16 Ramersdorf - Perlach","17.7","1872","10574","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2010","17 Obergiesing - Fasangarten","11.9","659","5541","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2010","18 Untergiesing - Harlaching","10.2","454","4451","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2010","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","13.1","867","6632","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2010","20 Hadern","17","554","3251","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2010","21 Pasing - Obermenzing","13.1","578","4418","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2010","22 Aubing - Lochhausen - Langwied","20.3","488","2404","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2010","23 Allach - Untermenzing","14","234","1670","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2010","24 Feldmoching - Hasenbergl","18.4","896","4876","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2010","25 Laim","11.6","604","5217","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2009","Stadt München","12.9","16283","126356","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2009","01 Altstadt - Lehel","5.6","126","2247","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2009","02 Ludwigsvorstadt - Isarvorstadt","7.2","449","6224","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2009","03 Maxvorstadt","6","338","5613","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2009","04 Schwabing - West","7.7","455","5948","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2009","05 Au - Haidhausen","8.5","492","5768","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2009","06 Sendling","11.7","484","4131","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2009","07 Sendling - Westpark","13.4","678","5066","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2009","08 Schwanthalerhöhe","10.7","461","4315","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2009","09 Neuhausen - Nymphenburg","10.7","816","7611","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2009","10 Moosach","15.6","719","4608","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2009","11 Milbertshofen - Am Hart","15.4","1331","8644","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2009","12 Schwabing - Freimann","10.5","573","5451","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2009","13 Bogenhausen","14","816","5826","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2009","14 Berg am Laim","15.1","634","4201","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2009","15 Trudering - Riem","18.7","632","3389","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2009","16 Ramersdorf - Perlach","18.5","1877","10148","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2009","17 Obergiesing - Fasangarten","12.3","705","5714","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2009","18 Untergiesing - Harlaching","10.6","458","4339","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2009","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","13.4","833","6203","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2009","20 Hadern","19.2","612","3188","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2009","21 Pasing - Obermenzing","13.7","578","4216","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2009","22 Aubing - Lochhausen - Langwied","22.2","489","2200","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2009","23 Allach - Untermenzing","13.6","214","1573","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2009","24 Feldmoching - Hasenbergl","19.1","905","4730","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2009","25 Laim","12.2","608","5003","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2008","Stadt München","13","17456","134095","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2008","01 Altstadt - Lehel","5.2","139","2679","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2008","02 Ludwigsvorstadt - Isarvorstadt","6.9","496","7164","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2008","03 Maxvorstadt","6.2","387","6210","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2008","04 Schwabing - West","7.4","473","6406","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2008","05 Au - Haidhausen","9.1","566","6191","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2008","06 Sendling","12.2","549","4520","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - ausländisch","2008","07 Sendling - Westpark","14.6","761","5221","","","","Privathaushalte ausländisch mit Kindern","Privathaushalte ausländisch","","",""
